station_id,name,full_name,status,elevation,lat,lon,location,timezone,start_date,Id,HICLIMATEDIVISION,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CD_Hawaiʻi Mauka,CD_Hilo,CD_Kaʻu,CD_Kona,CD_Koʻolau,CD_Leeward Kauaʻi,CD_Leeward Kohala,CD_Leeward Maui Nui,CD_Waianae,CD_Windward Kauaʻi,CD_Windward Kohala,CD_Windward Maui Nui
242,Kaiaulu Puuwaawaa,Kaiāulu Puʻuwaʻawaʻa,active,1161,19.77241,-155.83118,hawaii,Pacific/Honolulu,2024-02-01T02:55:00.000Z,7,Leeward Kohala,0.0138408304498269,-0.0415840061514801,0.0448442906574394,0.075355632449058,-0.1034063821607074,-0.0888273740868896,0.1245674740484429,0.0222068435217224,0.1034063821607074,-0.0325413302575932,0.0448442906574394,-0.0199307958477508,-0.0984236831987697,-0.0157477893118031,0.0482276047673971,0.1034063821607074,-0.1793771626297577,0.1034063821607074,-0.0517339484813533,-0.0797231833910034,-0.0711111111111111,-0.0888273740868896,0.0842137639369473,-0.1190926566705113,-0.16,0.2288965782391388,0.0888273740868896,-0.075355632449058,-0.2364628988850442,0.1793771626297577,-0.0482276047673971,0.1358861976163014,-0.059115724721261,0.0629911572472126,-0.1137408688965782,0.0448442906574394,0.1137408688965782,-0.0797231833910034,-0.1301653210303729,0.2761399461745483,0.2141330257593233,-0.2288965782391388,-0.1663360246059207,-0.1537870049980776,-0.0517339484813533,-0.2214532871972318,-0.1476970396001538,-0.0049826989619377,-0.1301653210303729,-0.0842137639369473,0.1537870049980776,0.0517339484813533,0.0199307958477508,0.186082276047674,-0.0222068435217224,-0.1190926566705113,0.1537870049980776,0.1537870049980776,-0.1998615916955017,-0.2288965782391388,0.0669896193771626,0.0074432910419069,-0.16,-0.075355632449058,0,0,0,0,0,0,1,0,0,0,0,0
243,Kona Hema,Kona Hema,active,1283,19.2068247,-155.8109802,hawaii,Pacific/Honolulu,2023-09-23T00:45:00.000Z,9,Kona,0.0669896193771626,0.0002460592079969,-0.0415840061514801,-0.0842137639369473,-0.0797231833910034,-0.186082276047674,0.0448442906574394,-0.1537870049980776,0.1476970396001538,0.075355632449058,0.2141330257593233,-0.000553633217993,-0.17279507881584,-0.000553633217993,-0.1245674740484429,-0.0222068435217224,-0.0797231833910034,0.1537870049980776,-0.17279507881584,-0.1301653210303729,-0.0199307958477508,0.186082276047674,0.0061514801999231,0.0074432910419069,-0.17279507881584,-0.059115724721261,-0.1476970396001538,0.0935640138408304,0.0517339484813533,0.059115724721261,0.0246059207996924,0.0088581314878892,-0.1245674740484429,0.1301653210303729,-0.0669896193771626,-0.1137408688965782,0.075355632449058,0.0415840061514801,0.0448442906574394,0.035432525951557,0.1190926566705113,-0.2761399461745483,-0.1417301038062283,-0.0177777777777777,-0.1417301038062283,-0.1190926566705113,-0.0629911572472126,0.1301653210303729,0.0271280276816609,-0.0157477893118031,0.0222068435217224,0.0297731641676278,0.1929104190695886,0.292871972318339,0.0199307958477508,-0.2288965782391388,0.1301653210303729,-0.0842137639369473,-0.0984236831987697,-0.3839138792772011,-0.0553633217993079,-0.0888273740868896,0.1190926566705113,-0.0517339484813533,0,0,0,1,0,0,0,0,0,0,0,0
244,Kealakekua,Kealakekua,active,1840,19.505859,-155.762429,hawaii,Pacific/Honolulu,2024-04-18T17:05:00.000Z,9,Kona,0.01039600153787,-0.0888273740868896,0.1301653210303729,0.0984236831987697,-0.1301653210303729,-0.1034063821607074,0.035432525951557,-0.1245674740484429,0.2214532871972318,-0.01039600153787,0.1034063821607074,-0.1998615916955017,-0.1476970396001538,-0.059115724721261,0.0002460592079969,-0.0935640138408304,-0.1034063821607074,0.1663360246059207,0.0325413302575932,-0.186082276047674,-0.0553633217993079,0.186082276047674,0.0629911572472126,-0.0246059207996924,-0.17279507881584,-0.0415840061514801,0.0199307958477508,-0.0384467512495194,-0.1793771626297577,0.1190926566705113,0.075355632449058,-0.0002460592079969,-0.0935640138408304,0.0177777777777777,-0.0553633217993079,-0.0271280276816609,0.0797231833910034,-0.0448442906574394,-0.0984236831987697,0.1417301038062283,0.1929104190695886,-0.16,-0.2441522491349481,-0.1358861976163014,-0.16,-0.16,0.0415840061514801,-0.1245674740484429,-0.0517339484813533,-0.1301653210303729,0.075355632449058,0.0797231833910034,-0.0157477893118031,0.2214532871972318,0.0415840061514801,-0.0517339484813533,0.075355632449058,0.0222068435217224,-0.1663360246059207,-0.4444444444444444,-0.0482276047673971,0.0797231833910034,0.0415840061514801,-0.0448442906574394,0,0,0,1,0,0,0,0,0,0,0,0
251,Kehena,Kehena Ditch Cabin,active,1158,20.122834,-155.749329,hawaii,Pacific/Honolulu,2023-11-07T22:20:00.000Z,8,Windward Kohala,0.2141330257593233,0.2069357939254133,-0.0061514801999231,-0.0842137639369473,-0.0842137639369473,-0.0246059207996924,0.1190926566705113,-0.0030142252979623,0.0482276047673971,-0.1034063821607074,0.0517339484813533,0.2288965782391388,-0.0629911572472126,-0.0669896193771626,-0.0984236831987697,0.0797231833910034,-0.1085121107266436,-0.0177777777777777,0.0246059207996924,0.1417301038062283,-0.0553633217993079,0.0415840061514801,0.0297731641676278,0.035432525951557,-0.1793771626297577,0.0199307958477508,-0.1085121107266436,-0.0039369473279507,-0.0157477893118031,0.0049826989619377,0.0022145328719723,0.2844444444444444,0.0009842368319876,0.2141330257593233,0.16,0.0448442906574394,0.1476970396001538,-0.1476970396001538,-0.2288965782391388,-0.0199307958477508,0.0482276047673971,-0.1417301038062283,0.0015378700499807,-0.0022145328719723,0.0157477893118031,0.0384467512495194,-0.2214532871972318,-0.0297731641676278,0.0711111111111111,-0.0325413302575932,-0.0842137639369473,-0.16,-0.0120569011918492,0.1358861976163014,-0.0015378700499807,-0.3936947327950788,0.1929104190695886,-0.0669896193771626,-0.1417301038062283,-0.2441522491349481,-0.1137408688965782,0.0039369473279507,-0.1417301038062283,-0.0984236831987697,0,0,0,0,0,0,0,0,0,0,1,0
252,Lalamilo,Lālāmilo,active,802,20.019528,-155.677085,hawaii,Pacific/Honolulu,2023-09-29T23:00:00.000Z,8,Windward Kohala,0.16,-0.1137408688965782,0.0629911572472126,-0.1034063821607074,-0.0842137639369473,-0.0384467512495194,0.292871972318339,-0.0448442906574394,-0.035432525951557,-0.1301653210303729,0.0088581314878892,0.0088581314878892,-0.1793771626297577,0.0120569011918492,0.0448442906574394,-0.0120569011918492,-0.0984236831987697,0.0088581314878892,-0.0271280276816609,0.1085121107266436,0.0157477893118031,0.0199307958477508,-0.0553633217993079,-0.1245674740484429,-0.1998615916955017,0.1663360246059207,0.0199307958477508,0.0669896193771626,-0.0669896193771626,0.1245674740484429,0.0138408304498269,-0.035432525951557,-0.2364628988850442,0.1663360246059207,0.0669896193771626,0.1085121107266436,0.1245674740484429,-0.075355632449058,-0.2141330257593233,0.0711111111111111,0.292871972318339,-0.3100961168781238,-0.0415840061514801,-0.0015378700499807,-0.16,-0.1034063821607074,-0.0935640138408304,-0.1301653210303729,-0.075355632449058,-0.0629911572472126,-0.0039369473279507,-0.035432525951557,-0.0935640138408304,0.2214532871972318,0.0711111111111111,-0.1929104190695886,0.0711111111111111,-0.0222068435217224,-0.2844444444444444,-0.0984236831987697,0.1663360246059207,-0.1301653210303729,-0.0246059207996924,-0.0177777777777777,0,0,0,0,0,0,0,0,0,0,1,0
281,IPIF,Institute of Pacific Islands Forestry,active,112,19.69748,-155.0954,hawaii,Pacific/Honolulu,2024-01-05T00:45:00.000Z,12,Hilo,0.0482276047673971,-0.0842137639369473,0.16,-0.2441522491349481,-0.1034063821607074,0.0271280276816609,0.1245674740484429,-0.035432525951557,-0.0297731641676278,-0.0669896193771626,0.0711111111111111,0.1034063821607074,-0.1034063821607074,-0.0049826989619377,0.0384467512495194,-0.0669896193771626,-0.0009842368319876,-0.0039369473279507,-0.0553633217993079,0.0199307958477508,-0.0297731641676278,0.1929104190695886,-0.0629911572472126,-0.0935640138408304,-0.2519646289888504,-0.000553633217993,-0.0669896193771626,0.0984236831987697,-0.000553633217993,0.1034063821607074,0.0553633217993079,0.0138408304498269,-0.1034063821607074,0.1034063821607074,0.0199307958477508,0.0629911572472126,0.0797231833910034,0.0222068435217224,-0.1929104190695886,0.059115724721261,0.3100961168781238,-0.2844444444444444,0.0415840061514801,0.0711111111111111,-0.16,0.0222068435217224,0.075355632449058,-0.1085121107266436,0.2364628988850442,-0.0482276047673971,-0.0271280276816609,0.000553633217993,-0.1085121107266436,0.1663360246059207,0.0553633217993079,-0.2441522491349481,0.0120569011918492,-0.186082276047674,-0.1793771626297577,-0.0842137639369473,0.1476970396001538,-0.3100961168781238,0.16,-0.1358861976163014,0,1,0,0,0,0,0,0,0,0,0,0
282,Spencer,Spencer,active,469,19.96358,-155.25014,hawaii,Pacific/Honolulu,2022-04-16T07:50:00.000Z,8,Windward Kohala,0.075355632449058,-0.0120569011918492,-0.01039600153787,-0.0482276047673971,-0.1190926566705113,0.0061514801999231,0.1537870049980776,0.0482276047673971,0.1137408688965782,-0.1417301038062283,0.0888273740868896,0.0482276047673971,-0.1476970396001538,-0.0517339484813533,0.17279507881584,0.0061514801999231,-0.059115724721261,0.0022145328719723,-0.1537870049980776,0.1793771626297577,-0.1085121107266436,0.0222068435217224,-0.01039600153787,-0.0842137639369473,-0.17279507881584,0.1417301038062283,0.0711111111111111,-0.0271280276816609,-0.17279507881584,0.1137408688965782,-0.0842137639369473,0.1476970396001538,-0.059115724721261,0.059115724721261,-0.0120569011918492,0.0842137639369473,0.2141330257593233,-0.1301653210303729,-0.2214532871972318,0.1137408688965782,0.2599000384467512,-0.3100961168781238,-0.0222068435217224,-0.0074432910419069,-0.0482276047673971,-0.0325413302575932,0.0842137639369473,-0.16,0.0120569011918492,0.035432525951557,0.0482276047673971,-0.0553633217993079,0.0157477893118031,0.1417301038062283,0.1417301038062283,-0.1998615916955017,0.1085121107266436,-0.0246059207996924,-0.2599000384467512,-0.2364628988850442,0.1793771626297577,-0.1537870049980776,0.0246059207996924,-0.1793771626297577,0,0,0,0,0,0,0,0,0,0,1,0
283,Laupahoehoe,Laupāhoehoe,active,1152,19.93217,-155.29129,hawaii,Pacific/Honolulu,2024-05-29T22:40:00.000Z,12,Hilo,0.2679584775086506,-0.0517339484813533,-0.1663360246059207,-0.0797231833910034,0.059115724721261,-0.0842137639369473,0.01039600153787,0.0553633217993079,0.1358861976163014,0.0271280276816609,0.0711111111111111,0.0711111111111111,-0.16,0.0888273740868896,-0.0074432910419069,-0.0074432910419069,-0.16,-0.0297731641676278,0.0297731641676278,0.1085121107266436,-6.151480199923106e-05,-0.0669896193771626,0.1998615916955017,-0.1417301038062283,-0.1929104190695886,0.059115724721261,-0.1190926566705113,0.0015378700499807,0.0448442906574394,0.1190926566705113,0.0246059207996924,0.1034063821607074,-0.0629911572472126,0.0629911572472126,0.0157477893118031,-0.0482276047673971,0.0061514801999231,-0.1034063821607074,-0.0517339484813533,-0.1085121107266436,0.16,-0.3460207612456747,-0.0448442906574394,0.0553633217993079,-0.1358861976163014,-0.075355632449058,-0.1793771626297577,0.0384467512495194,0.0415840061514801,-0.0199307958477508,0.0074432910419069,-0.2141330257593233,0.059115724721261,0.2441522491349481,0.0797231833910034,-0.3368550557477893,0.0482276047673971,0.0669896193771626,-0.1663360246059207,-0.2679584775086506,0.1476970396001538,-0.1301653210303729,0.0517339484813533,-0.1034063821607074,0,1,0,0,0,0,0,0,0,0,0,0
286,Palamanui,Pālamanui,active,264,19.73756,-155.99582,hawaii,Pacific/Honolulu,2024-07-19T22:50:00.000Z,7,Leeward Kohala,0.0842137639369473,-0.0935640138408304,-0.0384467512495194,-0.1301653210303729,-0.0553633217993079,-0.1190926566705113,0.1190926566705113,-0.0517339484813533,0.0384467512495194,0.0157477893118031,0.1998615916955017,0.0177777777777777,-0.0888273740868896,0.0199307958477508,0.01039600153787,0.01039600153787,-0.0246059207996924,0.0448442906574394,-0.1034063821607074,0.1190926566705113,-0.1358861976163014,0.2288965782391388,-0.0517339484813533,-0.1537870049980776,-0.2519646289888504,0.0935640138408304,0.0177777777777777,0.1301653210303729,-0.0325413302575932,0.1085121107266436,0.0448442906574394,-0.0482276047673971,-0.1034063821607074,0.16,0.0669896193771626,-0.0669896193771626,0.186082276047674,0.0553633217993079,-0.075355632449058,0.1245674740484429,0.2214532871972318,-0.292871972318339,0.0984236831987697,0.0984236831987697,-0.1663360246059207,-0.186082276047674,-0.1245674740484429,-0.0030142252979623,0.1245674740484429,-0.0074432910419069,-0.0482276047673971,-0.1137408688965782,0.1245674740484429,0.3100961168781238,0.0271280276816609,-0.1301653210303729,0.0984236831987697,-0.1085121107266436,-0.1929104190695886,-0.2679584775086506,0.0629911572472126,-0.1417301038062283,-0.0517339484813533,0.0384467512495194,0,0,0,0,0,0,1,0,0,0,0,0
287,Mamalahoa,Māmalahoa,active,603,19.80258,-155.850629,hawaii,Pacific/Honolulu,2022-07-07T10:05:00.000Z,7,Leeward Kohala,0.16,-0.0935640138408304,-0.0984236831987697,-0.1137408688965782,-0.075355632449058,-0.0842137639369473,0.0842137639369473,-0.0842137639369473,0.1245674740484429,0.0157477893118031,0.3100961168781238,0.0482276047673971,-0.1301653210303729,0.0482276047673971,-0.0022145328719723,-0.0030142252979623,-0.0199307958477508,0.0271280276816609,-0.1537870049980776,0.0711111111111111,-0.0448442906574394,0.1245674740484429,0.0669896193771626,-0.1034063821607074,-0.2441522491349481,-0.0049826989619377,-0.1358861976163014,0.1301653210303729,0.0138408304498269,0.1301653210303729,0.0669896193771626,0.0384467512495194,-0.1085121107266436,0.075355632449058,-0.059115724721261,-0.0246059207996924,-0.0325413302575932,0.0797231833910034,0.0325413302575932,0.0842137639369473,0.2214532871972318,-0.3278123798539023,-0.035432525951557,0.0222068435217224,-0.1358861976163014,-0.1998615916955017,-0.0482276047673971,-0.0009842368319876,0.0088581314878892,-0.0711111111111111,-0.0199307958477508,-0.059115724721261,0.1034063821607074,0.3460207612456747,0.01039600153787,-0.1998615916955017,0.0325413302575932,-0.0711111111111111,-0.1085121107266436,-0.3460207612456747,0.0888273740868896,-0.1190926566705113,0.1085121107266436,0.0074432910419069,0,0,0,0,0,0,1,0,0,0,0,0
288,Puuwaawaa,Puʻuwaʻawaʻa,active,1654,19.725393,-155.873917,hawaii,Pacific/Honolulu,2024-08-14T01:15:00.000Z,9,Kona,0.2069357939254133,-0.0297731641676278,-0.1301653210303729,-0.0384467512495194,-0.01039600153787,-0.1537870049980776,-0.0629911572472126,-0.0482276047673971,0.2069357939254133,0.0222068435217224,0.1190926566705113,0.0517339484813533,-0.16,-0.0199307958477508,-0.0088581314878892,0.0384467512495194,-0.0482276047673971,-0.0711111111111111,-0.0888273740868896,-0.0222068435217224,-0.0199307958477508,-0.1998615916955017,0.1537870049980776,-0.0842137639369473,-0.1190926566705113,0.0482276047673971,-0.0553633217993079,-0.000553633217993,-0.0448442906574394,0.1537870049980776,-0.0177777777777777,0.0797231833910034,0.0935640138408304,0.0888273740868896,-0.0177777777777777,-0.1245674740484429,0.0888273740868896,-0.1301653210303729,-0.075355632449058,-0.0246059207996924,0.0842137639369473,-0.3278123798539023,-0.1085121107266436,0.0482276047673971,-0.0797231833910034,-0.1358861976163014,-0.2069357939254133,0.1537870049980776,0.0482276047673971,0.035432525951557,0.0271280276816609,-0.2761399461745483,0.0984236831987697,0.2679584775086506,0.0669896193771626,-0.2214532871972318,0.16,-0.0325413302575932,-0.1929104190695886,-0.3278123798539023,0.0669896193771626,-0.0384467512495194,-0.0088581314878892,0.0199307958477508,0,0,0,1,0,0,0,0,0,0,0,0
411,Keopukaloa,Keōpukaloa,active,187,21.145283,-156.729459,hawaii,Pacific/Honolulu,2023-12-20T21:05:00.000Z,5,Leeward Maui Nui,0.1085121107266436,-0.0325413302575932,-0.0088581314878892,-0.0002460592079969,-0.0448442906574394,0.0384467512495194,0.2441522491349481,-0.0297731641676278,0.0711111111111111,0.035432525951557,0.0022145328719723,0.2441522491349481,-0.1085121107266436,-0.0482276047673971,0.1085121107266436,0.1537870049980776,-0.1358861976163014,0.16,-0.2069357939254133,0.1663360246059207,0.1663360246059207,0.2141330257593233,-0.0039369473279507,0.0088581314878892,-0.1245674740484429,0.0222068435217224,0.1085121107266436,0.2288965782391388,-0.0199307958477508,0.0120569011918492,0.0711111111111111,0.1190926566705113,-0.0120569011918492,0.186082276047674,-0.1663360246059207,0.16,0.1476970396001538,-0.059115724721261,-0.1085121107266436,0.1137408688965782,0.2844444444444444,-0.292871972318339,0.0553633217993079,0.0138408304498269,0.0222068435217224,-0.0669896193771626,0.0517339484813533,-0.1301653210303729,-0.0297731641676278,-0.035432525951557,0.0297731641676278,-0.0482276047673971,0.035432525951557,0.0482276047673971,0.0120569011918492,-0.1998615916955017,-0.075355632449058,0.0246059207996924,-0.3100961168781238,-0.1085121107266436,0.0138408304498269,-0.1245674740484429,0.0199307958477508,-0.0935640138408304,0,0,0,0,0,0,0,1,0,0,0,0
412,Honoulimaloo,Honoulimaloʻo,active,402,21.131411,-156.758626,hawaii,Pacific/Honolulu,2023-12-20T22:35:00.000Z,5,Leeward Maui Nui,0.1034063821607074,0.0448442906574394,-0.0384467512495194,-0.1137408688965782,-0.1137408688965782,0.0222068435217224,0.0984236831987697,0.0325413302575932,0.1245674740484429,-0.1245674740484429,0.0120569011918492,0.2761399461745483,-0.1137408688965782,-0.0384467512495194,-0.0711111111111111,0.1358861976163014,-0.17279507881584,0.0222068435217224,-0.1085121107266436,0.1417301038062283,-0.0669896193771626,0.0669896193771626,0.059115724721261,-0.1034063821607074,-0.2441522491349481,0.0157477893118031,0.0384467512495194,0.1085121107266436,-0.1034063821607074,0.16,-0.0842137639369473,0.1358861976163014,-0.0030142252979623,0.2288965782391388,0.0415840061514801,0.0711111111111111,0.2069357939254133,-0.2069357939254133,-0.2364628988850442,0.0384467512495194,0.2214532871972318,-0.2288965782391388,0.1358861976163014,0.0482276047673971,-0.0711111111111111,-0.0199307958477508,-0.0797231833910034,-0.1085121107266436,0.0984236831987697,0.0271280276816609,-0.0271280276816609,-0.1358861976163014,-0.0138408304498269,-0.0039369473279507,0.0297731641676278,-0.2679584775086506,0.0517339484813533,0.0030142252979623,-0.2441522491349481,-0.0553633217993079,0.0842137639369473,-0.17279507881584,-0.0888273740868896,-0.1537870049980776,0,0,0,0,0,0,0,1,0,0,0,0
431,Anapuka,Anapuka,active,68,21.215984,-157.241786,hawaii,Pacific/Honolulu,2024-03-07T00:15:00.000Z,5,Leeward Maui Nui,0.0842137639369473,-0.0482276047673971,-0.1034063821607074,0.0448442906574394,-0.1190926566705113,0.0984236831987697,0.1137408688965782,-0.059115724721261,-0.0629911572472126,0.0888273740868896,0.1793771626297577,0.2288965782391388,-0.0448442906574394,-0.1085121107266436,0.0842137639369473,0.0669896193771626,-0.0199307958477508,0.1537870049980776,-0.2214532871972318,0.2214532871972318,0.1190926566705113,0.2288965782391388,-0.0120569011918492,-0.0177777777777777,-0.1245674740484429,0.0271280276816609,0.1358861976163014,0.1245674740484429,0.035432525951557,0.1137408688965782,0.1085121107266436,0.0888273740868896,-0.0482276047673971,-0.0448442906574394,-0.1537870049980776,0.2288965782391388,0.0984236831987697,-0.0157477893118031,-0.0157477893118031,0.2519646289888504,0.2679584775086506,-0.2599000384467512,0.0246059207996924,-0.0177777777777777,0.035432525951557,-0.1034063821607074,0.1085121107266436,-0.059115724721261,0.0415840061514801,-0.059115724721261,0.0015378700499807,-0.0553633217993079,0.0711111111111111,0.1929104190695886,-0.0049826989619377,-0.2069357939254133,-0.0039369473279507,-0.0271280276816609,-0.3100961168781238,-0.0888273740868896,0.1417301038062283,-0.0384467512495194,0.0711111111111111,-0.0074432910419069,0,0,0,0,0,0,0,1,0,0,0,0
501,Lyon,Lyon Arboretum,active,151,21.333,-157.8025,hawaii,Pacific/Honolulu,2024-09-01T10:05:00.000Z,4,Koʻolau,0.1034063821607074,-0.0415840061514801,-0.0120569011918492,-0.0797231833910034,-0.0669896193771626,0.059115724721261,0.1417301038062283,-0.0138408304498269,0.0415840061514801,-0.1085121107266436,0.0842137639369473,0.2069357939254133,-0.1137408688965782,-0.0271280276816609,-0.1085121107266436,0.0842137639369473,-0.0888273740868896,0.01039600153787,-0.1301653210303729,0.1537870049980776,0.0271280276816609,0.0669896193771626,-0.01039600153787,-0.1358861976163014,-0.3188927335640138,0.0711111111111111,0.0039369473279507,0.035432525951557,-0.0711111111111111,0.1998615916955017,-0.0669896193771626,0.0517339484813533,-0.0669896193771626,0.1537870049980776,0.0842137639369473,0.1085121107266436,0.0517339484813533,-0.1190926566705113,-0.2844444444444444,-0.0448442906574394,0.2599000384467512,-0.3553094963475586,0.0384467512495194,0.075355632449058,-0.1137408688965782,0.0384467512495194,-0.0177777777777777,-0.0157477893118031,0.0482276047673971,0.0246059207996924,-0.0199307958477508,-0.075355632449058,-0.1358861976163014,0.0384467512495194,0.0711111111111111,-0.292871972318339,0.0711111111111111,-0.0015378700499807,-0.186082276047674,0.0415840061514801,0.1245674740484429,-0.2599000384467512,0.059115724721261,-0.1190926566705113,0,0,0,0,1,0,0,0,0,0,0,0
502,Nuuanu Res 1,Nuʻuanu Reservoir Number 1,active,117,21.339124,-157.836859,hawaii,Pacific/Honolulu,2022-04-16T07:50:00.000Z,4,Koʻolau,0.0246059207996924,-0.1663360246059207,0.059115724721261,-0.0325413302575932,-0.0797231833910034,-0.01039600153787,0.1034063821607074,0.0669896193771626,-0.0199307958477508,-0.1085121107266436,0.1537870049980776,0.0222068435217224,-0.1793771626297577,-0.1085121107266436,0.035432525951557,-0.0199307958477508,-0.0177777777777777,-0.0030142252979623,-0.0984236831987697,0.1137408688965782,-0.0517339484813533,0.0711111111111111,-0.0935640138408304,-0.1301653210303729,-0.2214532871972318,0.1417301038062283,0.0984236831987697,0.0669896193771626,-0.0517339484813533,0.0935640138408304,0.0074432910419069,0.0271280276816609,-0.186082276047674,0.1537870049980776,0.1085121107266436,0.1245674740484429,0.2069357939254133,0.0222068435217224,-0.1929104190695886,0.1358861976163014,0.2761399461745483,-0.292871972318339,0.0246059207996924,0.0271280276816609,0.0022145328719723,-0.0246059207996924,0.0022145328719723,0.0297731641676278,0.1929104190695886,-0.0002460592079969,-0.0935640138408304,0.0629911572472126,-0.0842137639369473,0.2441522491349481,0.1034063821607074,-0.2599000384467512,0.1034063821607074,-0.075355632449058,-0.1998615916955017,0.0553633217993079,0.186082276047674,-0.2599000384467512,0.0797231833910034,-0.0271280276816609,0,0,0,0,1,0,0,0,0,0,0,0
506,Kalawahine,Kalāwahine,active,506,21.34522,-157.80556,hawaii,Pacific/Honolulu,2024-03-14T00:40:00.000Z,4,Koʻolau,0.1085121107266436,0.1034063821607074,-0.1245674740484429,-0.0984236831987697,-0.075355632449058,-0.0271280276816609,0.0030142252979623,0.1476970396001538,0.1793771626297577,-0.0482276047673971,-0.0297731641676278,0.186082276047674,-0.0797231833910034,-0.0088581314878892,-0.1929104190695886,0.1245674740484429,-0.0984236831987697,0.0297731641676278,-0.0935640138408304,0.0120569011918492,-0.0015378700499807,0.01039600153787,0.0517339484813533,-0.1301653210303729,-0.186082276047674,0.1245674740484429,0.0246059207996924,0.0935640138408304,-0.035432525951557,0.1929104190695886,-0.0120569011918492,0.0984236831987697,0.0297731641676278,0.2599000384467512,0.1034063821607074,0.0039369473279507,0.1137408688965782,-0.0984236831987697,-0.186082276047674,-0.0271280276816609,0.3100961168781238,-0.2364628988850442,0.1417301038062283,-0.0246059207996924,-0.0797231833910034,-0.1190926566705113,-0.2761399461745483,0.1793771626297577,0.1417301038062283,0.035432525951557,-0.0271280276816609,-0.1663360246059207,0.0448442906574394,0.0935640138408304,0.0074432910419069,-0.2441522491349481,0.1663360246059207,0.01039600153787,-0.1998615916955017,0.0517339484813533,0.0842137639369473,-0.1085121107266436,-0.0797231833910034,0.0415840061514801,0,0,0,0,1,0,0,0,0,0,0,0
521,Kaala,Kaʻala,active,1205,21.50675,-158.144861,hawaii,Pacific/Honolulu,2023-02-01T16:05:00.000Z,3,Waianae,0.1245674740484429,0.17279507881584,-0.1137408688965782,-0.0842137639369473,-0.1476970396001538,-0.0415840061514801,0.0842137639369473,0.0022145328719723,0.17279507881584,-0.0482276047673971,0.0711111111111111,0.2069357939254133,-0.0448442906574394,-0.035432525951557,-0.1663360246059207,0.2288965782391388,-0.1998615916955017,0.0030142252979623,-0.0415840061514801,-0.0797231833910034,-0.059115724721261,0.0553633217993079,0.0669896193771626,-0.0271280276816609,-0.2069357939254133,0.1301653210303729,-0.0325413302575932,0.1085121107266436,0.0030142252979623,0.1663360246059207,-0.0384467512495194,0.1358861976163014,0.0049826989619377,0.1998615916955017,0.1417301038062283,-0.0246059207996924,0.1301653210303729,-0.1190926566705113,-0.1663360246059207,-0.0222068435217224,0.2288965782391388,-0.186082276047674,0.0553633217993079,-0.0415840061514801,-0.0448442906574394,-0.1417301038062283,-0.2519646289888504,0.0669896193771626,0.1085121107266436,0.0222068435217224,-0.0669896193771626,-0.1417301038062283,0.0517339484813533,0.1190926566705113,-0.0297731641676278,-0.2679584775086506,0.2069357939254133,-0.0074432910419069,-0.2288965782391388,-0.1245674740484429,-0.0517339484813533,-0.0325413302575932,-0.1301653210303729,0.0199307958477508,0,0,0,0,0,0,0,0,1,0,0,0
541,Kaaawa Makai,Kaʻaʻawa Makai,active,3,21.540352,-157.845041,hawaii,Pacific/Honolulu,2024-04-05T00:35:00.000Z,4,Koʻolau,-0.0797231833910034,-0.1085121107266436,0.0088581314878892,-0.1034063821607074,-0.1034063821607074,0.0984236831987697,0.1085121107266436,0.186082276047674,-0.035432525951557,-0.0039369473279507,0.0120569011918492,0.0120569011918492,-0.075355632449058,-0.0842137639369473,0.059115724721261,-0.035432525951557,-0.01039600153787,-0.0448442906574394,-0.0517339484813533,0.1537870049980776,-0.1358861976163014,0.1034063821607074,-0.1663360246059207,0.0061514801999231,-0.1137408688965782,0.1085121107266436,0.1190926566705113,-0.035432525951557,-0.1537870049980776,0.01039600153787,-0.1085121107266436,0.0088581314878892,-0.1537870049980776,0.0517339484813533,0.1190926566705113,0.1537870049980776,0.3188927335640138,-0.1137408688965782,-0.1998615916955017,0.1301653210303729,0.2679584775086506,-0.2214532871972318,0.0246059207996924,0.075355632449058,-0.0030142252979623,0.0517339484813533,0.0984236831987697,-0.1245674740484429,0.1476970396001538,0.17279507881584,-0.1537870049980776,0.0888273740868896,0.0222068435217224,0.16,0.1663360246059207,-0.1085121107266436,0.035432525951557,-0.0711111111111111,-0.2599000384467512,0.0325413302575932,0.16,-0.2679584775086506,0.0797231833910034,-0.0842137639369473,0,0,0,0,1,0,0,0,0,0,0,0
